cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
PTSD,17,105,0.03798842257597684,10,14,81,0,0.09523809523809523,0.13333333333333333,0.7714285714285715,-0.0380952380952381,ITI,ITI,0.17844738474260913,-0.10845220866928537,-0.0699951760733237,0.17844738474260913,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,1,-0.4907999999999999,1,1,----+
PTSD,19,86,0.031114327062228653,7,17,62,0,0.08139534883720931,0.19767441860465115,0.7209302325581395,-0.11627906976744184,ITI,ITI,0.12794904587217715,-0.1222949550701713,-0.005654090802005879,0.12794904587217715,0.2036903039073806,0.20332850940665703,0.5929811866859623,3,Safety-like,20,False,1,-0.1796,1001,1001,-+--+
PTSD,28,86,0.031114327062228653,20,20,46,0,0.23255813953488372,0.23255813953488372,0.5348837209302325,0.0,ITI,CS-,0.029229630128226686,0.028867835627503113,0.029229630128226686,-0.05809746575572983,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,1,-0.2623999999999999,11011,11011,++-++
PTSD,5,85,0.030752532561505064,17,18,50,0,0.2,0.21176470588235294,0.5882352941176471,-0.011764705882352927,ITI,CS-,0.008436196475695906,-0.0036903039073805932,0.008436196475695906,-0.0047458925683152575,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,1,-0.2771999999999999,100,100,--+--
PTSD,9,84,0.030390738060781478,15,13,56,0,0.17857142857142858,0.15476190476190477,0.6666666666666666,0.023809523809523808,ITI,ITI,0.0736854799807043,-0.02511887533595203,-0.048566604644752265,0.0736854799807043,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,1,-0.1516,10,10,---+-
PTSD,24,82,0.029667149059334298,11,13,58,0,0.13414634146341464,0.15853658536585366,0.7073170731707317,-0.02439024390243902,ITI,ITI,0.11433588648476933,-0.06954396244396596,-0.04479192404080337,0.11433588648476933,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,1,-0.136,11101,11101,+++-+
PTSD,14,80,0.02894356005788712,25,16,39,0,0.3125,0.2,0.4875,0.11249999999999999,ITI,CS+,0.1088096960926194,0.1088096960926194,-0.003328509406657021,-0.10548118668596235,0.2036903039073806,0.20332850940665703,0.5929811866859623,2,Threat-like,13,False,1,-0.1728,10110,10110,+-++-
PTSD,10,61,0.02206946454413893,11,14,36,0,0.18032786885245902,0.22950819672131148,0.5901639344262295,-0.04918032786885246,ITI,CS-,0.02617968731465445,-0.023362435054921582,0.02617968731465445,-0.0028172522597328387,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,0.3408,10010,10010,+--+-
PTSD,18,59,0.02134587554269175,6,14,39,0,0.1016949152542373,0.23728813559322035,0.6610169491525424,-0.13559322033898305,ITI,ITI,0.06803576246658005,-0.10199538865314331,0.03395962618656331,0.06803576246658005,0.2036903039073806,0.20332850940665703,0.5929811866859623,3,Safety-like,20,False,1,0.2447999999999999,10001,10001,+---+
PTSD,30,59,0.02134587554269175,13,15,31,0,0.22033898305084745,0.2542372881355932,0.5254237288135594,-0.033898305084745756,ITI,CS-,0.05090877872893618,0.01664867914346685,0.05090877872893618,-0.06755745787240297,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,1,0.2299999999999999,10111,10111,+-+++
PTSD,25,56,0.020260492040520984,10,9,37,0,0.17857142857142858,0.16071428571428573,0.6607142857142857,0.01785714285714285,ITI,ITI,0.06773309902832336,-0.02511887533595203,-0.042614223692371306,0.06773309902832336,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,0.3376,11,11,---++
PTSD,23,53,0.01917510853835022,7,13,33,0,0.1320754716981132,0.24528301886792453,0.6226415094339622,-0.11320754716981132,ITI,CS-,0.0419545094612675,-0.0716148322092674,0.0419545094612675,0.0296603227479999,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,2,0.3444,1101,1101,-++-+
PTSD,15,51,0.01845151953690304,17,11,23,0,0.3333333333333333,0.21568627450980393,0.45098039215686275,0.11764705882352938,ITI,CS+,0.1296430294259527,0.1296430294259527,0.0123577651031469,-0.14200079452909958,0.2036903039073806,0.20332850940665703,0.5929811866859623,2,Threat-like,13,False,1,0.2467999999999999,1110,1110,-+++-
PTSD,8,50,0.01808972503617945,9,17,24,0,0.18,0.34,0.48,-0.16000000000000003,ITI,CS-,0.136671490593343,-0.02369030390738061,0.136671490593343,-0.11298118668596235,0.2036903039073806,0.20332850940665703,0.5929811866859623,3,Safety-like,20,False,2,0.3419999999999999,11100,11100,+++--
PTSD,3,48,0.017366136034732273,6,8,34,0,0.125,0.16666666666666666,0.7083333333333334,-0.04166666666666666,ITI,ITI,0.11535214664737103,-0.0786903039073806,-0.036661842739990375,0.11535214664737103,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,1,0.2119999999999999,1000,1000,-+---
PTSD,6,43,0.015557163531114327,11,6,26,0,0.2558139534883721,0.13953488372093023,0.6046511627906976,0.11627906976744187,ITI,CS+,0.0521236495809915,0.0521236495809915,-0.0637936256857268,0.011669976104735302,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,0.5692,10100,10100,+-+--
PTSD,21,43,0.015557163531114327,8,8,27,0,0.18604651162790697,0.18604651162790697,0.627906976744186,0.0,ITI,ITI,0.034925790058223716,-0.01764379227947363,-0.017281997778750058,0.034925790058223716,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,0.3084000000000001,101,101,--+-+
PTSD,12,41,0.014833574529667149,9,10,22,0,0.21951219512195122,0.24390243902439024,0.5365853658536586,-0.02439024390243902,ITI,CS-,0.040573929617733206,0.015821891214570616,0.040573929617733206,-0.05639582083230377,0.2036903039073806,0.20332850940665703,0.5929811866859623,3,Safety-like,20,False,2,0.3120000000000001,11010,11010,++-+-
PTSD,27,41,0.014833574529667149,7,7,27,0,0.17073170731707318,0.17073170731707318,0.6585365853658537,0.0,ITI,ITI,0.06555539867989135,-0.03295859659030742,-0.03259680208958385,0.06555539867989135,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,2,0.572,1011,1011,-+-++
PTSD,7,38,0.013748191027496382,10,12,16,0,0.2631578947368421,0.3157894736842105,0.42105263157894735,-0.05263157894736842,ITI,CS-,0.11246096427755348,0.059467590829461486,0.11246096427755348,-0.171928555107015,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,0.8755999999999999,1100,1100,-++--
PTSD,11,24,0.008683068017366137,8,4,12,0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,ITI,CS+,0.1296430294259527,0.1296430294259527,-0.036661842739990375,-0.09298118668596234,0.2036903039073806,0.20332850940665703,0.5929811866859623,1,Global off,1,False,2,1.1996,1010,1010,-+-+-
PTSD,26,23,0.008321273516642547,4,7,12,0,0.17391304347826086,0.30434782608695654,0.5217391304347826,-0.13043478260869568,ITI,CS-,0.10101931668029951,-0.02977726042911974,0.10101931668029951,-0.07124205625117974,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,2,0.8832,10011,10011,+--++
PTSD,22,22,0.007959479015918957,4,3,15,0,0.18181818181818182,0.13636363636363635,0.6818181818181818,0.04545454545454547,ITI,ITI,0.08883699513221943,-0.02187212208919878,-0.06696487304302068,0.08883699513221943,0.2036903039073806,0.20332850940665703,0.5929811866859623,4,Global on,32,False,2,1.208,10101,10101,+-+-+
