cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,32,24,13,4,4,ITI,ITI,253,0.05138339920948617,12,47,0.2553191489361702,Global on,Global on
merged,5,6,6,1,1,ITI,ITI,117,0.05128205128205128,6,47,0.1276595744680851,Global off,Global off
merged,5,32,6,1,4,CS-,ITI,117,0.05128205128205128,6,47,0.1276595744680851,Global off,Global on
merged,7,12,2,1,3,CS+,CS+,39,0.05128205128205128,2,47,0.0425531914893617,Global off,Safety-like
merged,7,15,2,1,2,CS+,CS+,39,0.05128205128205128,2,47,0.0425531914893617,Global off,Threat-like
merged,7,17,2,1,1,CS-,CS-,39,0.05128205128205128,2,47,0.0425531914893617,Global off,Global off
merged,7,20,2,1,3,CS-,CS-,39,0.05128205128205128,2,47,0.0425531914893617,Global off,Safety-like
merged,7,21,2,1,1,ITI,CS+,39,0.05128205128205128,1,47,0.02127659574468085,Global off,Global off
merged,30,1,4,4,1,CS+,CS+,79,0.05063291139240506,4,47,0.0851063829787234,Global on,Global off
merged,30,9,4,4,1,ITI,ITI,79,0.05063291139240506,3,47,0.06382978723404255,Global on,Global off
merged,30,19,4,4,3,ITI,ITI,79,0.05063291139240506,4,47,0.0851063829787234,Global on,Safety-like
merged,30,20,4,4,3,ITI,ITI,79,0.05063291139240506,4,47,0.0851063829787234,Global on,Safety-like
merged,30,32,4,4,4,ITI,CS-,79,0.05063291139240506,4,47,0.0851063829787234,Global on,Global on
merged,9,23,5,1,4,ITI,ITI,99,0.050505050505050504,5,47,0.10638297872340426,Global off,Global on
merged,29,21,7,2,1,ITI,ITI,140,0.05,5,47,0.10638297872340426,Threat-like,Global off
merged,13,16,9,2,4,ITI,ITI,181,0.049723756906077346,9,47,0.19148936170212766,Threat-like,Global on
merged,13,32,9,2,4,ITI,ITI,181,0.049723756906077346,9,47,0.19148936170212766,Threat-like,Global on
merged,20,1,9,3,1,ITI,ITI,181,0.049723756906077346,7,47,0.14893617021276595,Safety-like,Global off
merged,20,14,9,3,2,ITI,ITI,181,0.049723756906077346,7,47,0.14893617021276595,Safety-like,Threat-like
merged,12,20,3,3,3,CS+,ITI,61,0.04918032786885246,3,47,0.06382978723404255,Safety-like,Safety-like
merged,12,24,3,3,4,CS+,ITI,61,0.04918032786885246,3,47,0.06382978723404255,Safety-like,Global on
merged,21,1,3,1,1,ITI,ITI,61,0.04918032786885246,3,47,0.06382978723404255,Global off,Global off
merged,21,5,3,1,1,CS+,CS+,61,0.04918032786885246,3,47,0.06382978723404255,Global off,Global off
merged,21,17,3,1,1,ITI,CS+,61,0.04918032786885246,2,47,0.0425531914893617,Global off,Global off
merged,21,18,3,1,3,CS+,ITI,61,0.04918032786885246,3,47,0.06382978723404255,Global off,Safety-like
merged,21,19,3,1,3,ITI,ITI,61,0.04918032786885246,2,47,0.0425531914893617,Global off,Safety-like
merged,24,19,5,4,3,ITI,ITI,103,0.04854368932038835,5,47,0.10638297872340426,Global on,Safety-like
merged,31,9,6,4,1,CS+,CS+,124,0.04838709677419355,5,47,0.10638297872340426,Global on,Global off
merged,31,25,6,4,1,ITI,ITI,124,0.04838709677419355,6,47,0.1276595744680851,Global on,Global off
merged,8,4,3,3,3,ITI,ITI,62,0.04838709677419355,3,47,0.06382978723404255,Safety-like,Safety-like
merged,8,5,3,3,1,CS-,CS-,62,0.04838709677419355,3,47,0.06382978723404255,Safety-like,Global off
merged,8,9,3,3,1,CS+,CS+,62,0.04838709677419355,3,47,0.06382978723404255,Safety-like,Global off
merged,8,15,3,3,2,CS+,ITI,62,0.04838709677419355,3,47,0.06382978723404255,Safety-like,Threat-like
merged,23,13,3,4,2,CS+,CS+,62,0.04838709677419355,3,47,0.06382978723404255,Global on,Threat-like
merged,23,17,3,4,1,ITI,ITI,62,0.04838709677419355,3,47,0.06382978723404255,Global on,Global off
merged,23,30,3,4,4,ITI,CS+,62,0.04838709677419355,3,47,0.06382978723404255,Global on,Global on
merged,32,16,12,4,4,ITI,ITI,253,0.04743083003952569,12,47,0.2553191489361702,Global on,Global on
merged,16,4,7,4,3,CS+,ITI,150,0.04666666666666667,6,47,0.1276595744680851,Global on,Safety-like
merged,16,17,7,4,1,CS-,ITI,150,0.04666666666666667,7,47,0.14893617021276595,Global on,Global off
merged,16,31,7,4,4,CS+,ITI,150,0.04666666666666667,6,47,0.1276595744680851,Global on,Global on
merged,18,4,3,3,3,ITI,CS+,65,0.046153846153846156,3,47,0.06382978723404255,Safety-like,Safety-like
merged,18,19,3,3,3,ITI,ITI,65,0.046153846153846156,3,47,0.06382978723404255,Safety-like,Safety-like
merged,18,20,3,3,3,ITI,ITI,65,0.046153846153846156,3,47,0.06382978723404255,Safety-like,Safety-like
merged,22,4,1,4,3,ITI,CS-,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Safety-like
merged,22,9,1,4,1,CS+,CS+,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Global off
merged,22,12,1,4,3,ITI,ITI,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Safety-like
merged,22,14,1,4,2,ITI,ITI,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Threat-like
merged,22,28,1,4,4,CS+,ITI,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Global on
merged,22,30,1,4,4,CS-,ITI,22,0.045454545454545456,1,47,0.02127659574468085,Global on,Global on
merged,4,13,6,3,2,ITI,CS+,133,0.045112781954887216,5,47,0.10638297872340426,Safety-like,Threat-like
merged,4,17,6,3,1,ITI,ITI,133,0.045112781954887216,6,47,0.1276595744680851,Safety-like,Global off
merged,1,8,12,1,3,ITI,ITI,267,0.0449438202247191,8,47,0.1702127659574468,Global off,Safety-like
merged,1,20,12,1,3,CS-,ITI,267,0.0449438202247191,11,47,0.23404255319148937,Global off,Safety-like
merged,28,13,5,4,2,ITI,CS+,113,0.04424778761061947,3,47,0.06382978723404255,Global on,Threat-like
merged,28,19,5,4,3,ITI,ITI,113,0.04424778761061947,4,47,0.0851063829787234,Global on,Safety-like
merged,28,29,5,4,2,CS-,CS-,113,0.04424778761061947,5,47,0.10638297872340426,Global on,Threat-like
