cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
HC,22,8,0.004429678848283499,1,3,4,0,0.125,0.375,0.5,-0.25,ITI,CS-,0.1590531561461794,-0.07655038759689922,0.1590531561461794,-0.08250276854928018,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,2,1.208,10101,10101,+-+-+
PTSD,1,190,0.10579064587973273,38,37,115,0,0.2,0.19473684210526315,0.6052631578947368,0.0052631578947368585,ITI,ITI,0.025084984175360425,-0.011581291759465456,-0.013503692415894969,0.025084984175360425,0.21158129175946547,0.20824053452115812,0.5801781737193764,1,Global off,1,True,0,-1.216,0,0,-----
PTSD,32,155,0.08630289532293986,41,28,86,0,0.2645161290322581,0.18064516129032257,0.5548387096774193,0.0838709677419355,ITI,CS+,0.052934837272792606,0.052934837272792606,-0.02759537323083555,-0.025339464041957083,0.21158129175946547,0.20824053452115812,0.5801781737193764,4,Global on,32,True,0,-1.1908,11111,11111,+++++
PTSD,20,112,0.062360801781737196,12,19,81,0,0.10714285714285714,0.16964285714285715,0.7232142857142857,-0.06250000000000001,ITI,ITI,0.1430361119949093,-0.10443843461660833,-0.03859767737830097,0.1430361119949093,0.21158129175946547,0.20824053452115812,0.5801781737193764,3,Safety-like,20,True,0,-0.824,11001,11001,++--+
PTSD,13,106,0.05902004454342984,34,28,44,0,0.32075471698113206,0.2641509433962264,0.41509433962264153,0.05660377358490565,ITI,CS+,0.10917342522166659,0.10917342522166659,0.05591040887506829,-0.16508383409673488,0.21158129175946547,0.20824053452115812,0.5801781737193764,2,Threat-like,13,True,0,-0.8292,110,110,--++-
PTSD,16,85,0.04732739420935412,29,19,37,0,0.3411764705882353,0.2235294117647059,0.43529411764705883,0.11764705882352941,ITI,CS+,0.12959517882876984,0.12959517882876984,0.015288877243547772,-0.14488405607231758,0.21158129175946547,0.20824053452115812,0.5801781737193764,4,Global on,32,False,1,-0.4767999999999999,11110,11110,++++-
PTSD,2,74,0.04120267260579064,14,16,44,0,0.1891891891891892,0.21621621621621623,0.5945945945945946,-0.02702702702702703,ITI,ITI,0.014416420875218217,-0.022392102570276268,0.007975681695058107,0.014416420875218217,0.21158129175946547,0.20824053452115812,0.5801781737193764,1,Global off,1,False,1,-0.5336000000000001,10000,10000,+----
PTSD,29,74,0.04120267260579064,9,17,48,0,0.12162162162162163,0.22972972972972974,0.6486486486486487,-0.10810810810810811,ITI,ITI,0.06847047492927227,-0.08995967013784384,0.02148919520857162,0.06847047492927227,0.21158129175946547,0.20824053452115812,0.5801781737193764,2,Threat-like,13,False,1,-0.4795999999999999,111,111,--+++
PTSD,31,73,0.04064587973273942,27,18,28,0,0.3698630136986301,0.2465753424657534,0.3835616438356164,0.1232876712328767,ITI,CS+,0.15828172193916465,0.15828172193916465,0.03833480794459529,-0.19661652988376,0.21158129175946547,0.20824053452115812,0.5801781737193764,4,Global on,32,False,1,-0.5204,1111,1111,-++++
PTSD,28,66,0.036748329621380846,17,15,34,0,0.25757575757575757,0.22727272727272727,0.5151515151515151,0.030303030303030304,ITI,CS+,0.0459944658162921,0.0459944658162921,0.019032192751569144,-0.06502665856786127,0.21158129175946547,0.20824053452115812,0.5801781737193764,4,Global on,32,False,1,-0.2623999999999999,11011,11011,++-++
