cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,32,4,8,4,3,CS+,CS+,404,0.019801980198019802,7,48,0.14583333333333334,Global on,Safety-like
merged,32,11,8,4,1,CS-,CS-,404,0.019801980198019802,8,48,0.16666666666666666,Global on,Global off
merged,32,18,8,4,3,ITI,CS+,404,0.019801980198019802,7,48,0.14583333333333334,Global on,Safety-like
merged,32,25,8,4,1,CS-,CS-,404,0.019801980198019802,7,48,0.14583333333333334,Global on,Global off
merged,4,7,4,3,1,CS+,ITI,202,0.019801980198019802,4,48,0.08333333333333333,Safety-like,Global off
merged,4,14,4,3,2,ITI,CS-,202,0.019801980198019802,4,48,0.08333333333333333,Safety-like,Threat-like
merged,4,17,4,3,1,ITI,ITI,202,0.019801980198019802,3,48,0.0625,Safety-like,Global off
merged,4,26,4,3,4,CS-,CS-,202,0.019801980198019802,4,48,0.08333333333333333,Safety-like,Global on
merged,4,30,4,3,4,ITI,ITI,202,0.019801980198019802,4,48,0.08333333333333333,Safety-like,Global on
merged,8,3,2,3,1,CS-,ITI,101,0.019801980198019802,2,48,0.041666666666666664,Safety-like,Global off
merged,8,9,2,3,1,CS-,CS-,101,0.019801980198019802,2,48,0.041666666666666664,Safety-like,Global off
merged,8,10,2,3,1,CS-,CS-,101,0.019801980198019802,2,48,0.041666666666666664,Safety-like,Global off
merged,8,18,2,3,3,CS+,CS+,101,0.019801980198019802,2,48,0.041666666666666664,Safety-like,Safety-like
merged,8,23,2,3,4,CS-,ITI,101,0.019801980198019802,2,48,0.041666666666666664,Safety-like,Global on
merged,9,5,3,1,1,ITI,ITI,152,0.019736842105263157,3,48,0.0625,Global off,Global off
merged,9,16,3,1,4,ITI,CS+,152,0.019736842105263157,3,48,0.0625,Global off,Global on
merged,9,19,3,1,3,ITI,ITI,152,0.019736842105263157,3,48,0.0625,Global off,Safety-like
merged,9,25,3,1,1,ITI,ITI,152,0.019736842105263157,3,48,0.0625,Global off,Global off
merged,9,27,3,1,4,ITI,CS+,152,0.019736842105263157,3,48,0.0625,Global off,Global on
merged,9,30,3,1,4,ITI,CS+,152,0.019736842105263157,3,48,0.0625,Global off,Global on
merged,20,9,5,3,1,ITI,ITI,260,0.019230769230769232,4,48,0.08333333333333333,Safety-like,Global off
merged,20,16,5,3,4,CS+,CS+,260,0.019230769230769232,5,48,0.10416666666666667,Safety-like,Global on
merged,31,7,4,4,1,ITI,CS-,216,0.018518518518518517,4,48,0.08333333333333333,Global on,Global off
merged,31,8,4,4,3,CS-,ITI,216,0.018518518518518517,4,48,0.08333333333333333,Global on,Safety-like
merged,31,23,4,4,4,ITI,CS-,216,0.018518518518518517,4,48,0.08333333333333333,Global on,Global on
merged,7,6,1,1,1,ITI,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global off
merged,7,8,1,1,3,CS-,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Safety-like
merged,7,9,1,1,1,CS-,CS-,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global off
merged,7,11,1,1,1,CS+,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global off
merged,7,14,1,1,2,ITI,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Threat-like
merged,7,19,1,1,3,ITI,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Safety-like
merged,7,21,1,1,1,CS-,CS-,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global off
merged,7,22,1,1,4,CS-,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global on
merged,7,23,1,1,4,CS-,ITI,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global on
merged,7,30,1,1,4,ITI,CS-,55,0.01818181818181818,1,48,0.020833333333333332,Global off,Global on
merged,10,18,2,1,3,CS+,ITI,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Safety-like
merged,10,23,2,1,4,ITI,CS+,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Global on
merged,10,25,2,1,1,CS-,ITI,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Global off
merged,10,28,2,1,4,ITI,CS+,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Global on
merged,10,29,2,1,2,CS-,CS-,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Threat-like
merged,10,30,2,1,4,CS+,CS+,111,0.018018018018018018,2,48,0.041666666666666664,Global off,Global on
merged,1,19,7,1,3,ITI,ITI,389,0.017994858611825194,6,48,0.125,Global off,Safety-like
merged,1,28,7,1,4,ITI,ITI,389,0.017994858611825194,6,48,0.125,Global off,Global on
merged,21,8,2,1,3,CS+,CS-,112,0.017857142857142856,2,48,0.041666666666666664,Global off,Safety-like
merged,21,14,2,1,2,ITI,CS-,112,0.017857142857142856,2,48,0.041666666666666664,Global off,Threat-like
merged,21,15,2,1,2,CS-,CS+,112,0.017857142857142856,2,48,0.041666666666666664,Global off,Threat-like
merged,21,19,2,1,3,CS-,ITI,112,0.017857142857142856,2,48,0.041666666666666664,Global off,Safety-like
merged,21,22,2,1,4,ITI,ITI,112,0.017857142857142856,2,48,0.041666666666666664,Global off,Global on
merged,28,16,3,4,4,ITI,CS-,169,0.01775147928994083,3,48,0.0625,Global on,Global on
merged,28,19,3,4,3,CS+,ITI,169,0.01775147928994083,3,48,0.0625,Global on,Safety-like
merged,28,30,3,4,4,CS+,CS+,169,0.01775147928994083,3,48,0.0625,Global on,Global on
merged,32,21,7,4,1,ITI,CS-,404,0.017326732673267328,6,48,0.125,Global on,Global off
merged,5,18,3,1,3,ITI,ITI,177,0.01694915254237288,3,48,0.0625,Global off,Safety-like
merged,5,24,3,1,4,ITI,CS+,177,0.01694915254237288,3,48,0.0625,Global off,Global on
merged,5,25,3,1,1,CS+,ITI,177,0.01694915254237288,2,48,0.041666666666666664,Global off,Global off
merged,5,27,3,1,4,CS+,ITI,177,0.01694915254237288,3,48,0.0625,Global off,Global on
merged,5,29,3,1,2,CS-,CS-,177,0.01694915254237288,3,48,0.0625,Global off,Threat-like
merged,5,30,3,1,4,CS+,ITI,177,0.01694915254237288,3,48,0.0625,Global off,Global on
merged,16,22,3,4,4,ITI,ITI,178,0.016853932584269662,3,48,0.0625,Global on,Global on
merged,2,7,4,1,1,CS-,ITI,243,0.01646090534979424,4,48,0.08333333333333333,Global off,Global off
merged,2,10,4,1,1,ITI,ITI,243,0.01646090534979424,4,48,0.08333333333333333,Global off,Global off
merged,2,19,4,1,3,CS-,ITI,243,0.01646090534979424,4,48,0.08333333333333333,Global off,Safety-like
merged,13,6,4,2,1,CS+,CS+,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Global off
merged,13,7,4,2,1,CS+,CS+,244,0.01639344262295082,3,48,0.0625,Threat-like,Global off
merged,13,12,4,2,3,CS-,ITI,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Safety-like
merged,13,21,4,2,1,CS-,ITI,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Global off
merged,13,22,4,2,4,ITI,ITI,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Global on
merged,13,23,4,2,4,CS+,ITI,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Global on
merged,13,24,4,2,4,ITI,ITI,244,0.01639344262295082,3,48,0.0625,Threat-like,Global on
merged,13,25,4,2,1,CS-,ITI,244,0.01639344262295082,4,48,0.08333333333333333,Threat-like,Global off
merged,29,3,3,2,1,ITI,ITI,185,0.016216216216216217,2,48,0.041666666666666664,Threat-like,Global off
merged,29,8,3,2,3,CS-,CS-,185,0.016216216216216217,3,48,0.0625,Threat-like,Safety-like
merged,29,12,3,2,3,CS+,CS+,185,0.016216216216216217,3,48,0.0625,Threat-like,Safety-like
merged,29,18,3,2,3,CS-,ITI,185,0.016216216216216217,3,48,0.0625,Threat-like,Safety-like
merged,29,23,3,2,4,ITI,CS-,185,0.016216216216216217,3,48,0.0625,Threat-like,Global on
merged,26,4,1,4,3,CS+,CS+,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Safety-like
merged,26,8,1,4,3,ITI,CS+,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Safety-like
merged,26,9,1,4,1,CS-,ITI,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Global off
merged,26,11,1,4,1,CS-,CS+,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Global off
merged,26,13,1,4,2,CS+,ITI,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Threat-like
merged,26,18,1,4,3,ITI,ITI,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Safety-like
merged,26,21,1,4,1,ITI,ITI,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Global off
merged,26,24,1,4,4,CS+,CS+,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Global on
merged,26,27,1,4,4,CS+,CS+,62,0.016129032258064516,1,48,0.020833333333333332,Global on,Global on
merged,1,23,6,1,4,CS-,ITI,389,0.015424164524421594,6,48,0.125,Global off,Global on
merged,1,26,6,1,4,ITI,ITI,389,0.015424164524421594,6,48,0.125,Global off,Global on
merged,1,27,6,1,4,ITI,ITI,389,0.015424164524421594,6,48,0.125,Global off,Global on
merged,20,13,4,3,2,CS-,CS-,260,0.015384615384615385,4,48,0.08333333333333333,Safety-like,Threat-like
merged,20,25,4,3,1,ITI,ITI,260,0.015384615384615385,4,48,0.08333333333333333,Safety-like,Global off
merged,20,26,4,3,4,ITI,CS-,260,0.015384615384615385,4,48,0.08333333333333333,Safety-like,Global on
merged,17,6,3,1,1,ITI,ITI,197,0.015228426395939087,3,48,0.0625,Global off,Global off
merged,17,15,3,1,2,ITI,CS+,197,0.015228426395939087,3,48,0.0625,Global off,Threat-like
merged,17,16,3,1,4,ITI,CS-,197,0.015228426395939087,3,48,0.0625,Global off,Global on
merged,17,30,3,1,4,ITI,ITI,197,0.015228426395939087,3,48,0.0625,Global off,Global on
merged,24,3,2,4,1,CS+,CS+,132,0.015151515151515152,2,48,0.041666666666666664,Global on,Global off
merged,24,9,2,4,1,CS+,CS+,132,0.015151515151515152,2,48,0.041666666666666664,Global on,Global off
merged,24,14,2,4,2,ITI,ITI,132,0.015151515151515152,2,48,0.041666666666666664,Global on,Threat-like
merged,24,15,2,4,2,ITI,ITI,132,0.015151515151515152,2,48,0.041666666666666664,Global on,Threat-like
merged,24,16,2,4,4,CS+,CS-,132,0.015151515151515152,1,48,0.020833333333333332,Global on,Global on
merged,32,3,6,4,1,CS+,ITI,404,0.01485148514851485,5,48,0.10416666666666667,Global on,Global off
merged,32,10,6,4,1,ITI,ITI,404,0.01485148514851485,6,48,0.125,Global on,Global off
merged,4,6,3,3,1,CS+,ITI,202,0.01485148514851485,3,48,0.0625,Safety-like,Global off
merged,4,13,3,3,2,ITI,CS+,202,0.01485148514851485,3,48,0.0625,Safety-like,Threat-like
merged,4,21,3,3,1,CS+,ITI,202,0.01485148514851485,2,48,0.041666666666666664,Safety-like,Global off
merged,4,22,3,3,4,CS+,ITI,202,0.01485148514851485,3,48,0.0625,Safety-like,Global on
merged,4,29,3,3,2,ITI,CS+,202,0.01485148514851485,3,48,0.0625,Safety-like,Threat-like
merged,19,5,2,3,1,ITI,CS+,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global off
merged,19,6,2,3,1,CS+,CS+,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global off
merged,19,10,2,3,1,ITI,CS-,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global off
merged,19,14,2,3,2,ITI,CS+,140,0.014285714285714285,1,48,0.020833333333333332,Safety-like,Threat-like
merged,19,21,2,3,1,ITI,CS+,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global off
merged,19,22,2,3,4,CS-,CS-,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global on
merged,19,26,2,3,4,ITI,ITI,140,0.014285714285714285,2,48,0.041666666666666664,Safety-like,Global on
merged,6,7,1,1,1,ITI,ITI,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Global off
merged,6,15,1,1,2,ITI,CS+,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Threat-like
merged,6,20,1,1,3,ITI,CS-,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Safety-like
merged,6,22,1,1,4,ITI,ITI,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Global on
merged,6,23,1,1,4,CS+,CS+,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Global on
merged,6,29,1,1,2,CS-,CS-,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Threat-like
merged,6,30,1,1,4,CS+,CS+,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Global on
merged,6,31,1,1,4,ITI,CS+,70,0.014285714285714285,1,48,0.020833333333333332,Global off,Global on
merged,31,11,3,4,1,CS+,ITI,216,0.013888888888888888,3,48,0.0625,Global on,Global off
merged,31,21,3,4,1,ITI,ITI,216,0.013888888888888888,3,48,0.0625,Global on,Global off
merged,14,8,2,2,3,CS+,CS+,146,0.0136986301369863,2,48,0.041666666666666664,Threat-like,Safety-like
merged,14,23,2,2,4,CS+,CS+,146,0.0136986301369863,2,48,0.041666666666666664,Threat-like,Global on
merged,14,25,2,2,1,ITI,ITI,146,0.0136986301369863,2,48,0.041666666666666664,Threat-like,Global off
merged,14,30,2,2,4,CS+,CS+,146,0.0136986301369863,2,48,0.041666666666666664,Threat-like,Global on
merged,9,11,2,1,1,CS-,CS+,152,0.013157894736842105,2,48,0.041666666666666664,Global off,Global off
merged,9,20,2,1,3,CS-,CS+,152,0.013157894736842105,2,48,0.041666666666666664,Global off,Safety-like
merged,9,21,2,1,1,CS+,ITI,152,0.013157894736842105,2,48,0.041666666666666664,Global off,Global off
merged,9,24,2,1,4,CS+,CS+,152,0.013157894736842105,2,48,0.041666666666666664,Global off,Global on
merged,9,28,2,1,4,CS+,CS+,152,0.013157894736842105,2,48,0.041666666666666664,Global off,Global on
merged,1,15,5,1,2,ITI,ITI,389,0.012853470437017995,5,48,0.10416666666666667,Global off,Threat-like
merged,27,3,1,4,1,ITI,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,5,1,4,1,CS-,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,6,1,4,1,ITI,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,7,1,4,1,CS+,CS+,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,8,1,4,3,CS-,CS-,80,0.0125,1,48,0.020833333333333332,Global on,Safety-like
merged,27,10,1,4,1,CS+,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,11,1,4,1,CS+,CS+,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,15,1,4,2,CS-,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Threat-like
merged,27,16,1,4,4,ITI,CS-,80,0.0125,1,48,0.020833333333333332,Global on,Global on
merged,27,17,1,4,1,ITI,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global off
merged,27,24,1,4,4,ITI,ITI,80,0.0125,1,48,0.020833333333333332,Global on,Global on
merged,27,30,1,4,4,CS-,CS-,80,0.0125,1,48,0.020833333333333332,Global on,Global on
merged,32,6,5,4,1,CS-,ITI,404,0.012376237623762377,5,48,0.10416666666666667,Global on,Global off
merged,32,8,5,4,3,ITI,CS+,404,0.012376237623762377,5,48,0.10416666666666667,Global on,Safety-like
merged,32,23,5,4,4,CS+,CS+,404,0.012376237623762377,5,48,0.10416666666666667,Global on,Global on
merged,2,11,3,1,1,ITI,ITI,243,0.012345679012345678,3,48,0.0625,Global off,Global off
merged,2,21,3,1,1,ITI,ITI,243,0.012345679012345678,3,48,0.0625,Global off,Global off
merged,2,23,3,1,4,ITI,ITI,243,0.012345679012345678,3,48,0.0625,Global off,Global on
merged,2,25,3,1,1,ITI,ITI,243,0.012345679012345678,3,48,0.0625,Global off,Global off
merged,2,30,3,1,4,ITI,ITI,243,0.012345679012345678,3,48,0.0625,Global off,Global on
merged,13,19,3,2,3,CS+,ITI,244,0.012295081967213115,2,48,0.041666666666666664,Threat-like,Safety-like
merged,13,20,3,2,3,ITI,ITI,244,0.012295081967213115,3,48,0.0625,Threat-like,Safety-like
merged,13,28,3,2,4,CS-,ITI,244,0.012295081967213115,2,48,0.041666666666666664,Threat-like,Global on
merged,23,12,1,4,3,CS+,ITI,83,0.012048192771084338,1,48,0.020833333333333332,Global on,Safety-like
merged,23,16,1,4,4,CS+,CS+,83,0.012048192771084338,1,48,0.020833333333333332,Global on,Global on
merged,23,17,1,4,1,ITI,CS-,83,0.012048192771084338,1,48,0.020833333333333332,Global on,Global off
merged,23,18,1,4,3,ITI,ITI,83,0.012048192771084338,1,48,0.020833333333333332,Global on,Safety-like
merged,15,8,1,2,3,CS+,CS+,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Safety-like
merged,15,11,1,2,1,CS+,CS+,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Global off
merged,15,12,1,2,3,CS+,ITI,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Safety-like
merged,15,14,1,2,2,ITI,CS+,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Threat-like
merged,15,18,1,2,3,CS-,CS-,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Safety-like
merged,15,23,1,2,4,ITI,ITI,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Global on
merged,15,24,1,2,4,CS+,ITI,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Global on
merged,15,25,1,2,1,ITI,ITI,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Global off
merged,15,30,1,2,4,CS+,ITI,84,0.011904761904761904,1,48,0.020833333333333332,Threat-like,Global on
merged,28,3,2,4,1,ITI,ITI,169,0.011834319526627219,2,48,0.041666666666666664,Global on,Global off
merged,28,6,2,4,1,ITI,CS+,169,0.011834319526627219,2,48,0.041666666666666664,Global on,Global off
merged,28,12,2,4,3,CS-,ITI,169,0.011834319526627219,2,48,0.041666666666666664,Global on,Safety-like
merged,28,21,2,4,1,CS+,CS+,169,0.011834319526627219,2,48,0.041666666666666664,Global on,Global off
merged,20,3,3,3,1,CS+,CS+,260,0.011538461538461539,3,48,0.0625,Safety-like,Global off
merged,20,8,3,3,3,CS-,ITI,260,0.011538461538461539,3,48,0.0625,Safety-like,Safety-like
merged,20,10,3,3,1,ITI,ITI,260,0.011538461538461539,3,48,0.0625,Safety-like,Global off
merged,20,14,3,3,2,ITI,ITI,260,0.011538461538461539,3,48,0.0625,Safety-like,Threat-like
merged,20,21,3,3,1,CS+,ITI,260,0.011538461538461539,3,48,0.0625,Safety-like,Global off
merged,5,12,2,1,3,ITI,CS+,177,0.011299435028248588,2,48,0.041666666666666664,Global off,Safety-like
merged,5,17,2,1,1,CS-,CS-,177,0.011299435028248588,2,48,0.041666666666666664,Global off,Global off
merged,5,19,2,1,3,ITI,ITI,177,0.011299435028248588,2,48,0.041666666666666664,Global off,Safety-like
merged,5,20,2,1,3,CS-,CS-,177,0.011299435028248588,2,48,0.041666666666666664,Global off,Safety-like
merged,16,6,2,4,1,CS-,CS-,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Global off
merged,16,7,2,4,1,CS+,CS+,178,0.011235955056179775,1,48,0.020833333333333332,Global on,Global off
merged,16,11,2,4,1,CS+,CS+,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Global off
merged,16,19,2,4,3,CS+,CS+,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Safety-like
merged,16,24,2,4,4,CS+,ITI,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Global on
merged,16,26,2,4,4,CS+,CS+,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Global on
merged,16,29,2,4,2,CS+,ITI,178,0.011235955056179775,2,48,0.041666666666666664,Global on,Threat-like
merged,25,2,1,1,1,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global off
merged,25,3,1,1,1,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global off
merged,25,7,1,1,1,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global off
merged,25,11,1,1,1,CS+,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global off
merged,25,12,1,1,3,CS-,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Safety-like
merged,25,14,1,1,2,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Threat-like
merged,25,16,1,1,4,ITI,CS+,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global on
merged,25,18,1,1,3,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Safety-like
merged,25,23,1,1,4,CS+,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global on
merged,25,26,1,1,4,ITI,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global on
merged,25,31,1,1,4,CS-,ITI,91,0.01098901098901099,1,48,0.020833333333333332,Global off,Global on
merged,12,7,1,3,1,CS+,CS+,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Global off
merged,12,14,1,3,2,ITI,CS-,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Threat-like
merged,12,15,1,3,2,CS+,ITI,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Threat-like
merged,12,18,1,3,3,ITI,CS+,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Safety-like
merged,12,19,1,3,3,CS+,CS+,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Safety-like
merged,12,21,1,3,1,CS+,CS+,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Global off
merged,12,23,1,3,4,CS+,ITI,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Global on
merged,12,27,1,3,4,CS+,CS+,92,0.010869565217391304,1,48,0.020833333333333332,Safety-like,Global on
merged,29,7,2,2,1,CS-,ITI,185,0.010810810810810811,2,48,0.041666666666666664,Threat-like,Global off
merged,29,24,2,2,4,CS+,CS+,185,0.010810810810810811,2,48,0.041666666666666664,Threat-like,Global on
merged,3,6,1,1,1,ITI,CS+,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global off
merged,3,8,1,1,3,CS-,ITI,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Safety-like
merged,3,13,1,1,2,CS+,CS+,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Threat-like
merged,3,22,1,1,4,CS-,CS-,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global on
merged,3,23,1,1,4,ITI,ITI,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global on
merged,3,26,1,1,4,ITI,ITI,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global on
merged,3,27,1,1,4,ITI,ITI,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global on
merged,3,30,1,1,4,ITI,CS-,94,0.010638297872340425,1,48,0.020833333333333332,Global off,Global on
merged,30,3,1,4,1,CS-,ITI,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global off
merged,30,5,1,4,1,ITI,CS+,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global off
merged,30,11,1,4,1,CS-,CS-,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global off
merged,30,12,1,4,3,ITI,CS-,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Safety-like
merged,30,18,1,4,3,CS+,CS+,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Safety-like
merged,30,22,1,4,4,ITI,CS-,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global on
merged,30,23,1,4,4,ITI,ITI,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global on
merged,30,27,1,4,4,CS+,ITI,96,0.010416666666666666,1,48,0.020833333333333332,Global on,Global on
merged,1,12,4,1,3,CS-,CS+,389,0.010282776349614395,2,48,0.041666666666666664,Global off,Safety-like
merged,1,25,4,1,1,CS+,ITI,389,0.010282776349614395,3,48,0.0625,Global off,Global off
merged,1,30,4,1,4,ITI,CS+,389,0.010282776349614395,3,48,0.0625,Global off,Global on
merged,18,8,1,3,3,CS+,CS+,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Safety-like
merged,18,12,1,3,3,ITI,CS-,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Safety-like
merged,18,14,1,3,2,ITI,CS-,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Threat-like
merged,18,15,1,3,2,ITI,CS+,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Threat-like
merged,18,16,1,3,4,ITI,ITI,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Global on
merged,18,22,1,3,4,ITI,ITI,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Global on
merged,18,26,1,3,4,CS+,ITI,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Global on
merged,18,27,1,3,4,ITI,CS-,98,0.01020408163265306,1,48,0.020833333333333332,Safety-like,Global on
merged,17,7,2,1,1,ITI,CS+,197,0.01015228426395939,2,48,0.041666666666666664,Global off,Global off
merged,17,12,2,1,3,CS+,CS-,197,0.01015228426395939,2,48,0.041666666666666664,Global off,Safety-like
merged,17,27,2,1,4,ITI,ITI,197,0.01015228426395939,2,48,0.041666666666666664,Global off,Global on
merged,32,22,4,4,4,ITI,ITI,404,0.009900990099009901,4,48,0.08333333333333333,Global on,Global on
merged,4,15,2,3,2,CS+,CS+,202,0.009900990099009901,2,48,0.041666666666666664,Safety-like,Threat-like
merged,4,23,2,3,4,CS-,ITI,202,0.009900990099009901,2,48,0.041666666666666664,Safety-like,Global on
merged,8,7,1,3,1,CS+,CS+,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global off
merged,8,17,1,3,1,CS+,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global off
merged,8,19,1,3,3,CS+,CS+,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Safety-like
merged,8,22,1,3,4,ITI,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global on
merged,8,25,1,3,1,ITI,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global off
merged,8,26,1,3,4,ITI,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global on
merged,8,27,1,3,4,ITI,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global on
merged,8,30,1,3,4,ITI,ITI,101,0.009900990099009901,1,48,0.020833333333333332,Safety-like,Global on
merged,31,10,2,4,1,CS+,CS-,216,0.009259259259259259,2,48,0.041666666666666664,Global on,Global off
merged,31,12,2,4,3,CS+,CS+,216,0.009259259259259259,2,48,0.041666666666666664,Global on,Safety-like
merged,31,22,2,4,4,ITI,CS+,216,0.009259259259259259,2,48,0.041666666666666664,Global on,Global on
merged,31,26,2,4,4,CS-,CS+,216,0.009259259259259259,2,48,0.041666666666666664,Global on,Global on
merged,10,6,1,1,1,ITI,ITI,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Global off
merged,10,11,1,1,1,CS+,CS+,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Global off
merged,10,15,1,1,2,ITI,ITI,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Threat-like
merged,10,24,1,1,4,ITI,ITI,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Global on
merged,10,26,1,1,4,ITI,ITI,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Global on
merged,10,27,1,1,4,ITI,ITI,111,0.009009009009009009,1,48,0.020833333333333332,Global off,Global on
